         7002162 function calls (6892138 primitive calls) in 114.350 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       29    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/cbook.py:215(connect)
      267    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/lines.py:33(_get_dash_pattern)
        2    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/urllib3/poolmanager.py:276(connection_from_host)
        2    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/email/feedparser.py:469(_parse_headers)
        5    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/requests/cookies.py:124(extract_cookies_to_jar)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/axis.py:2712(set_ticks_position)
        3    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/image.py:909(__init__)
      845    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
       35    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/networkx/utils/decorators.py:853(_name)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/torch/_utils.py:193(_rebuild_tensor_v2)
        2    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/backends/backend_pdf.py:118(_create_pdf_info_dict)
       37    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/transforms.py:2292(__init__)
      522    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/backend_bases.py:859(set_antialiased)
      197    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/text.py:1098(set_fontsize)
        3    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/requests/models.py:890(content)
       16    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/_mathtext.py:1743(Error)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/_p_o_s_t.py:1(<module>)
       24    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/cycler/__init__.py:416(by_key)
        3    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/image.py:248(__init__)
       24    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/functools.py:651(cache)
     1739    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/_api/__init__.py:78(<genexpr>)
       32    0.000    0.000    0.000    0.000 <frozen genericpath>:16(exists)
       36    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/markers.py:770(_set_tickup)
        7    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/numpy/ma/core.py:3132(__array_wrap__)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/scipy/sparse/_base.py:381(asformat)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/torch/_utils.py:172(_rebuild_tensor)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/backends/backend_pdf.py:454(Op)
     2624    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/inspect.py:2786(default)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/scipy/sparse/_coo.py:318(tocsr)
      171    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/transforms.py:132(__getstate__)
     1748    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/axis.py:527(locator)
       43    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/patches.py:361(_set_edgecolor)
     1047    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/pyparsing/results.py:26(__init__)
        2    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/urllib3/poolmanager.py:305(connection_from_context)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/misc/psCharStrings.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/varLib/errors.py:1(<module>)
       54    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/cbook.py:1748(_safe_first_finite)
        7    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/pyparsing/core.py:5546(__ilshift__)
      324    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/numpy/ma/core.py:3756(_get_data)
       19    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/numpy/ma/core.py:322(minimum_fill_value)
      245    0.000    0.000    0.000    0.000 <frozen os>:703(__iter__)
      369    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/_v_m_t_x.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/sbixStrike.py:1(<module>)
  276/255    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/pyparsing/core.py:4414(<genexpr>)
     1583    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/path.py:211(vertices)
       33    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/pyparsing/core.py:4619(__init__)
    36/18    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/_mathtext.py:1197(shrink)
        8    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/figure.py:3013(set_size_inches)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/transformers/tokenization_utils_base.py:1587(__init__)
        2    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/requests/models.py:816(generate)
       16    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/spines.py:299(set_position)
       18    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/_mathtext.py:1311(__init__)
     1315    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/numpy/_core/multiarray.py:161(concatenate)
       26    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/dataclasses.py:760(_get_field)
       24    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/colors.py:1441(autoscale_None)
      536    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/backends/backend_pdf.py:1144(cvt)
      108    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/lines.py:967(_get_markerfacecolor)
        2    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/urllib3/response.py:1038(stream)
        7    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/pyparsing/core.py:5524(__lshift__)
      712    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/numpy/ma/core.py:3478(dtype)
       18    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/ticker.py:1655(nonsingular)
       27    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/functools.py:518(decorating_function)
      214    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/enum.py:833(__setattr__)
      377    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/transforms.py:252(y0)
      505    0.000    0.000    0.000    0.000 {method 'get_char_index' of 'matplotlib.ft2font.FT2Font' objects}
      378    0.000    0.000    0.000    0.000 {built-in method numpy.lib.array_utils.normalize_axis_index}
       78    0.000    0.000    0.000    0.000 {method 'cumsum' of 'numpy.ndarray' objects}
        6    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/backends/backend_pdf.py:2552(clip_cmd)
      568    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:134(<genexpr>)
       14    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1681(path_hook_for_FileFinder)
       43    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/colors.py:1300(vmax)
       10    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/enum.py:500(__prepare__)
       76    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/enum.py:1538(__and__)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/huggingface_hub/file_download.py:1614(_get_pointer_path)
      199    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/typing.py:166(_type_convert)
      576    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/ticker.py:237(set_locs)
       18    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/pathlib.py:387(_parse_path)
       33    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/axis.py:720(_get_shared_axes)
       15    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/axis.py:1178(get_inverted)
      402    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/pyparsing/core.py:3863(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/otBase.py:881(BaseTable)
      153    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:445(cb)
        3    0.000    0.000    0.000    0.000 <class 'networkx.utils.decorators.argmap'> compilation 14:1(argmap_empty_graph_11)
        8    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/transforms.py:1711(__init__)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/colorLib/table_builder.py:1(<module>)
      214    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/pyparsing/core.py:4079(<genexpr>)
      757    0.000    0.000    0.000    0.000 {built-in method sys.getrecursionlimit}
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/varLib/featureVars.py:1(<module>)
     1006    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/numpy/_core/getlimits.py:716(max)
      162    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/backend_bases.py:864(set_capstyle)
        2    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/urllib3/response.py:910(read)
     1911    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/networkx/classes/reportviews.py:790(<lambda>)
      369    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/networkx/classes/graph.py:1662(<genexpr>)
        2    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/torch/_tensor.py:815(norm)
